id,referencia,marca,capacidad,ciudad,responsable
848,ACH43,Kalley,997,Itagui,Yiyo Builes
2877,ACH43,Haceb,655,Envigado,Yiyo Builes
2242,ACH22,Haceb,445,Itagui,Camila Builes
338,ACH43,Kalley,982,Itagui,Camila Builes
5893,ACH01,Sony,916,Itagui,Dante Builes
913,ACH43,Haceb,1574,Envigado,Camila Builes
4172,ACH43,Haceb,1360,Medellín,Gandalf Toro
2668,ACH01,Haceb,1137,Barbosa,Laura Toro
5281,ACH43,Sony,972,Envigado,Gandalf Toro
2703,ACH01,Sony,1423,Envigado,Gandalf Toro
8397,ACH43,Haceb,1559,Envigado,Gandalf Toro
9214,ACH01,Kalley,1069,Envigado,Dante Builes
3381,ACH22,Sony,1781,Medellín,Laura Toro
8230,ACH43,Sony,1109,Medellín,Yiyo Builes
3522,ACH22,Haceb,1194,Medellín,Gandalf Toro
1930,ACH43,Kalley,1069,Itagui,Yiyo Builes
81,ACH22,Sony,1859,Itagui,Gandalf Toro
851,ACH01,Kalley,1813,Envigado,Gandalf Toro
4884,ACH22,Kalley,327,Barbosa,Camila Builes
4307,ACH22,Kalley,888,Barbosa,Gandalf Toro
6465,ACH43,Sony,1426,Itagui,Dante Builes
7044,ACH43,Kalley,698,Medellín,Laura Toro
9709,ACH43,Sony,683,Medellín,Yiyo Builes
5648,ACH43,Haceb,338,Medellín,Laura Toro
9382,ACH43,Sony,1598,Medellín,Dante Builes
9636,ACH22,Haceb,1445,Itagui,Laura Toro
4342,ACH01,Haceb,1654,Sabaneta,Gandalf Toro
9800,ACH43,Kalley,350,Medellín,Dante Builes
9646,ACH22,Sony,580,Sabaneta,Camila Builes
79,ACH22,Haceb,684,Sabaneta,Gandalf Toro
9490,ACH22,Kalley,1205,Medellín,Laura Toro
5648,ACH43,Kalley,1129,Sabaneta,Yiyo Builes
1441,ACH43,Sony,1646,Barbosa,Gandalf Toro
5289,ACH01,Haceb,1521,Barbosa,Camila Builes
5996,ACH22,Kalley,1989,Envigado,Gandalf Toro
3205,ACH22,Sony,1494,Itagui,Camila Builes
8798,ACH43,Kalley,1287,Itagui,Camila Builes
1736,ACH01,Sony,1195,Medellín,Camila Builes
7271,ACH22,Sony,546,Itagui,Dante Builes
5668,ACH43,Kalley,1009,Envigado,Laura Toro
6454,ACH01,Haceb,303,Sabaneta,Dante Builes
1211,ACH22,Sony,909,Sabaneta,Laura Toro
2497,ACH43,Haceb,1491,Medellín,Yiyo Builes
8853,ACH01,Haceb,1911,Medellín,Camila Builes
5466,ACH01,Haceb,557,Sabaneta,Camila Builes
2152,ACH22,Haceb,720,Envigado,Dante Builes
2911,ACH22,Haceb,1345,Sabaneta,Yiyo Builes
969,ACH01,Haceb,337,Envigado,Camila Builes
8476,ACH43,Haceb,190,Medellín,Yiyo Builes
8176,ACH01,Kalley,1261,Barbosa,Gandalf Toro
8194,ACH01,Kalley,1594,Medellín,Yiyo Builes
9186,ACH22,Kalley,195,Itagui,Gandalf Toro
7945,ACH43,Kalley,779,Sabaneta,Dante Builes
5135,ACH22,Kalley,1000,Barbosa,Gandalf Toro
3122,ACH01,Sony,1426,Itagui,Laura Toro
6752,ACH22,Haceb,902,Envigado,Dante Builes
336,ACH01,Sony,380,Itagui,Laura Toro
6104,ACH43,Sony,320,Sabaneta,Laura Toro
5184,ACH22,Kalley,700,Itagui,Laura Toro
3750,ACH22,Sony,186,Envigado,Dante Builes
9003,ACH22,Kalley,819,Sabaneta,Yiyo Builes
186,ACH43,Kalley,394,Itagui,Yiyo Builes
7749,ACH01,Sony,1685,Barbosa,Yiyo Builes
7420,ACH22,Kalley,1638,Itagui,Yiyo Builes
1029,ACH01,Kalley,1282,Barbosa,Dante Builes
4179,ACH43,Sony,1940,Barbosa,Yiyo Builes
3209,ACH01,Sony,1980,Envigado,Laura Toro
1691,ACH43,Kalley,1204,Medellín,Yiyo Builes
2590,ACH22,Haceb,1742,Medellín,Gandalf Toro
4753,ACH01,Kalley,1206,Sabaneta,Laura Toro
9263,ACH01,Haceb,1737,Sabaneta,Laura Toro
7107,ACH43,Sony,1527,Sabaneta,Yiyo Builes
7505,ACH43,Kalley,1149,Itagui,Dante Builes
246,ACH22,Sony,147,Sabaneta,Laura Toro
271,ACH22,Kalley,329,Sabaneta,Laura Toro
4240,ACH43,Haceb,894,Envigado,Gandalf Toro
9185,ACH01,Haceb,258,Envigado,Camila Builes
1476,ACH01,Haceb,874,Itagui,Dante Builes
1996,ACH43,Sony,1449,Itagui,Yiyo Builes
9203,ACH01,Haceb,1966,Medellín,Laura Toro
3228,ACH22,Kalley,1431,Itagui,Dante Builes
6986,ACH01,Haceb,976,Itagui,Yiyo Builes
6234,ACH43,Sony,1448,Envigado,Yiyo Builes
4338,ACH01,Sony,290,Itagui,Gandalf Toro
4571,ACH43,Kalley,657,Barbosa,Gandalf Toro
3179,ACH43,Haceb,868,Itagui,Camila Builes
5223,ACH01,Haceb,1721,Sabaneta,Camila Builes
9542,ACH43,Sony,1161,Sabaneta,Laura Toro
3577,ACH01,Sony,1001,Barbosa,Camila Builes
8014,ACH43,Haceb,200,Itagui,Dante Builes
9564,ACH43,Kalley,1201,Itagui,Dante Builes
4531,ACH22,Haceb,1435,Sabaneta,Camila Builes
3639,ACH01,Sony,136,Medellín,Yiyo Builes
626,ACH22,Kalley,1711,Medellín,Yiyo Builes
8588,ACH22,Sony,539,Medellín,Yiyo Builes
3417,ACH43,Sony,332,Sabaneta,Camila Builes
9065,ACH43,Haceb,412,Sabaneta,Laura Toro
5862,ACH01,Haceb,257,Barbosa,Dante Builes
568,ACH43,Sony,1870,Barbosa,Dante Builes
4029,ACH01,Sony,1807,Medellín,Yiyo Builes
1198,ACH01,Kalley,772,Sabaneta,Gandalf Toro
3762,ACH43,Haceb,1549,Itagui,Dante Builes
7321,ACH22,Kalley,1248,Barbosa,Dante Builes
939,ACH43,Sony,579,Barbosa,Yiyo Builes
3476,ACH22,Kalley,1595,Sabaneta,Yiyo Builes
8330,ACH22,Sony,1455,Medellín,Camila Builes
8310,ACH43,Kalley,1769,Medellín,Laura Toro
1973,ACH22,Kalley,868,Envigado,Camila Builes
444,ACH01,Kalley,879,Itagui,Yiyo Builes
8283,ACH01,Sony,312,Itagui,Camila Builes
7080,ACH01,Sony,274,Itagui,Yiyo Builes
9981,ACH22,Haceb,1165,Medellín,Gandalf Toro
4333,ACH22,Haceb,349,Barbosa,Yiyo Builes
8635,ACH43,Kalley,576,Itagui,Yiyo Builes
2600,ACH43,Kalley,1843,Sabaneta,Camila Builes
3410,ACH22,Haceb,972,Envigado,Camila Builes
4724,ACH43,Sony,595,Medellín,Yiyo Builes
1955,ACH01,Sony,287,Itagui,Laura Toro
5045,ACH22,Kalley,439,Barbosa,Dante Builes
4013,ACH01,Sony,400,Envigado,Laura Toro
3413,ACH22,Sony,1892,Itagui,Camila Builes
2697,ACH01,Haceb,1286,Envigado,Camila Builes
5902,ACH22,Sony,1199,Envigado,Dante Builes
604,ACH01,Kalley,1826,Barbosa,Dante Builes
7801,ACH43,Sony,979,Itagui,Gandalf Toro
8866,ACH43,Kalley,433,Envigado,Dante Builes
5055,ACH43,Haceb,537,Barbosa,Camila Builes
5580,ACH01,Haceb,335,Barbosa,Gandalf Toro
3368,ACH01,Haceb,244,Itagui,Laura Toro
8225,ACH22,Sony,1809,Envigado,Dante Builes
9388,ACH01,Kalley,296,Sabaneta,Yiyo Builes
9671,ACH22,Haceb,1529,Sabaneta,Yiyo Builes
513,ACH01,Haceb,643,Envigado,Gandalf Toro
4624,ACH43,Haceb,717,Sabaneta,Dante Builes
6204,ACH43,Haceb,1260,Medellín,Camila Builes
901,ACH43,Kalley,1982,Sabaneta,Laura Toro
365,ACH22,Sony,1839,Itagui,Yiyo Builes
1874,ACH22,Kalley,117,Sabaneta,Camila Builes
6920,ACH22,Haceb,481,Envigado,Yiyo Builes
7979,ACH01,Sony,921,Barbosa,Gandalf Toro
6757,ACH01,Sony,1310,Barbosa,Yiyo Builes
2868,ACH01,Haceb,169,Envigado,Camila Builes
319,ACH22,Sony,1564,Medellín,Yiyo Builes
8348,ACH01,Haceb,957,Envigado,Camila Builes
5391,ACH22,Sony,1600,Itagui,Laura Toro
3033,ACH43,Sony,1373,Itagui,Dante Builes
8663,ACH01,Kalley,1820,Medellín,Camila Builes
1982,ACH22,Kalley,178,Sabaneta,Camila Builes
817,ACH22,Haceb,1537,Envigado,Gandalf Toro
6273,ACH22,Haceb,1903,Envigado,Gandalf Toro
4786,ACH01,Sony,1917,Envigado,Dante Builes
9041,ACH43,Sony,1112,Sabaneta,Camila Builes
8030,ACH43,Kalley,815,Sabaneta,Camila Builes
5622,ACH01,Haceb,1787,Sabaneta,Dante Builes
8269,ACH01,Kalley,1188,Medellín,Laura Toro
17,ACH43,Sony,491,Envigado,Yiyo Builes
3014,ACH01,Sony,1838,Barbosa,Yiyo Builes
8044,ACH01,Kalley,779,Itagui,Yiyo Builes
8502,ACH01,Kalley,370,Barbosa,Camila Builes
4630,ACH22,Haceb,476,Itagui,Gandalf Toro
6581,ACH22,Sony,630,Itagui,Laura Toro
7671,ACH01,Kalley,660,Barbosa,Laura Toro
1564,ACH01,Sony,1371,Itagui,Laura Toro
32,ACH43,Sony,771,Barbosa,Dante Builes
1752,ACH22,Haceb,1813,Medellín,Yiyo Builes
2509,ACH22,Sony,744,Envigado,Dante Builes
558,ACH43,Sony,1760,Itagui,Dante Builes
760,ACH01,Haceb,1138,Barbosa,Camila Builes
8147,ACH22,Kalley,285,Sabaneta,Camila Builes
7854,ACH43,Sony,1584,Itagui,Laura Toro
4226,ACH01,Haceb,1021,Sabaneta,Yiyo Builes
6978,ACH01,Haceb,1160,Itagui,Gandalf Toro
9246,ACH43,Haceb,1794,Sabaneta,Camila Builes
2546,ACH43,Sony,1165,Sabaneta,Laura Toro
7088,ACH22,Haceb,957,Sabaneta,Dante Builes
9310,ACH43,Sony,789,Sabaneta,Laura Toro
7792,ACH22,Sony,390,Envigado,Gandalf Toro
185,ACH01,Kalley,1619,Itagui,Yiyo Builes
98,ACH22,Haceb,175,Barbosa,Laura Toro
3647,ACH01,Haceb,1896,Barbosa,Gandalf Toro
5125,ACH22,Kalley,1018,Barbosa,Dante Builes
4037,ACH43,Kalley,1694,Medellín,Gandalf Toro
308,ACH01,Kalley,144,Envigado,Yiyo Builes
3284,ACH01,Sony,1010,Itagui,Dante Builes
8831,ACH01,Haceb,434,Barbosa,Gandalf Toro
989,ACH01,Haceb,1196,Sabaneta,Laura Toro
678,ACH43,Haceb,1016,Medellín,Camila Builes
6152,ACH01,Haceb,934,Envigado,Gandalf Toro
8070,ACH22,Kalley,1226,Envigado,Dante Builes
7366,ACH01,Kalley,1089,Sabaneta,Camila Builes
3213,ACH43,Kalley,1360,Envigado,Yiyo Builes
8166,ACH22,Haceb,339,Envigado,Dante Builes
4680,ACH01,Sony,280,Sabaneta,Gandalf Toro
6974,ACH01,Haceb,305,Itagui,Dante Builes
5887,ACH22,Sony,1697,Sabaneta,Yiyo Builes
8117,ACH43,Sony,899,Medellín,Gandalf Toro
1295,ACH22,Haceb,805,Barbosa,Camila Builes
8350,ACH22,Sony,1570,Itagui,Laura Toro
265,ACH22,Sony,1350,Sabaneta,Gandalf Toro
1056,ACH01,Haceb,1080,Medellín,Yiyo Builes
579,ACH22,Sony,749,Sabaneta,Camila Builes
3278,ACH22,Sony,1555,Medellín,Gandalf Toro
7678,ACH01,Kalley,746,Envigado,Laura Toro
9093,ACH01,Kalley,963,Envigado,Laura Toro
7349,ACH22,Sony,1983,Sabaneta,Dante Builes
5269,ACH43,Kalley,1679,Sabaneta,Gandalf Toro
4041,ACH43,Sony,864,Medellín,Gandalf Toro
5596,ACH01,Sony,431,Itagui,Yiyo Builes
2143,ACH22,Sony,1295,Sabaneta,Yiyo Builes
7225,ACH01,Sony,1034,Medellín,Laura Toro
6393,ACH43,Haceb,924,Itagui,Laura Toro
7139,ACH01,Kalley,618,Envigado,Camila Builes
2620,ACH22,Kalley,1482,Medellín,Laura Toro
6913,ACH43,Sony,237,Itagui,Yiyo Builes
5520,ACH43,Kalley,300,Barbosa,Camila Builes
1756,ACH22,Sony,1999,Sabaneta,Gandalf Toro
1442,ACH43,Kalley,804,Itagui,Dante Builes
2988,ACH43,Haceb,1957,Envigado,Gandalf Toro
6360,ACH01,Haceb,1197,Medellín,Gandalf Toro
8382,ACH01,Haceb,793,Barbosa,Yiyo Builes
3936,ACH22,Kalley,519,Medellín,Dante Builes
944,ACH22,Kalley,1616,Envigado,Camila Builes
5128,ACH43,Kalley,644,Itagui,Gandalf Toro
7920,ACH43,Haceb,537,Sabaneta,Laura Toro
6000,ACH22,Kalley,1658,Medellín,Gandalf Toro
1318,ACH01,Haceb,304,Itagui,Dante Builes
1510,ACH22,Sony,180,Sabaneta,Gandalf Toro
8527,ACH22,Sony,1167,Barbosa,Gandalf Toro
7580,ACH22,Sony,247,Barbosa,Yiyo Builes
2027,ACH01,Haceb,1721,Medellín,Gandalf Toro
4128,ACH01,Haceb,1573,Sabaneta,Yiyo Builes
4450,ACH01,Haceb,570,Medellín,Camila Builes
5823,ACH22,Sony,176,Itagui,Gandalf Toro
4198,ACH22,Haceb,457,Itagui,Laura Toro
2189,ACH01,Sony,508,Barbosa,Gandalf Toro
2125,ACH43,Haceb,1994,Barbosa,Dante Builes
1425,ACH01,Sony,651,Envigado,Yiyo Builes
3931,ACH22,Kalley,1884,Sabaneta,Yiyo Builes
5154,ACH43,Sony,1642,Itagui,Gandalf Toro
4190,ACH01,Sony,125,Sabaneta,Camila Builes
1590,ACH43,Haceb,1066,Envigado,Laura Toro
5822,ACH22,Haceb,1197,Medellín,Dante Builes
1299,ACH43,Haceb,1114,Medellín,Dante Builes
440,ACH01,Haceb,122,Barbosa,Laura Toro
3085,ACH22,Sony,146,Sabaneta,Gandalf Toro
2375,ACH01,Kalley,954,Barbosa,Camila Builes
6138,ACH22,Haceb,1422,Sabaneta,Camila Builes
6766,ACH22,Kalley,1993,Barbosa,Gandalf Toro
807,ACH22,Kalley,1111,Envigado,Dante Builes
288,ACH01,Sony,1800,Medellín,Gandalf Toro
2259,ACH43,Kalley,965,Medellín,Camila Builes
1781,ACH01,Sony,614,Sabaneta,Gandalf Toro
2201,ACH43,Sony,258,Envigado,Dante Builes
7288,ACH01,Haceb,619,Barbosa,Gandalf Toro
2609,ACH22,Haceb,1927,Sabaneta,Camila Builes
804,ACH22,Sony,1884,Medellín,Dante Builes
4085,ACH22,Kalley,1239,Envigado,Camila Builes
3931,ACH22,Haceb,1445,Barbosa,Dante Builes
4993,ACH01,Kalley,679,Sabaneta,Dante Builes
3444,ACH01,Sony,615,Sabaneta,Camila Builes
1171,ACH22,Sony,1151,Sabaneta,Laura Toro
935,ACH22,Haceb,1708,Sabaneta,Camila Builes
7238,ACH01,Kalley,1334,Sabaneta,Gandalf Toro
7004,ACH22,Sony,207,Medellín,Yiyo Builes
6218,ACH43,Kalley,1947,Envigado,Laura Toro
5686,ACH43,Kalley,1083,Sabaneta,Gandalf Toro
8417,ACH01,Sony,1992,Itagui,Laura Toro
4675,ACH22,Haceb,449,Itagui,Gandalf Toro
2880,ACH01,Haceb,1038,Itagui,Yiyo Builes
4821,ACH43,Sony,1502,Sabaneta,Dante Builes
5903,ACH01,Kalley,1156,Itagui,Gandalf Toro
7743,ACH22,Haceb,1219,Itagui,Gandalf Toro
7346,ACH01,Haceb,1755,Medellín,Camila Builes
3564,ACH43,Sony,116,Envigado,Gandalf Toro
8285,ACH01,Kalley,785,Medellín,Laura Toro
1493,ACH22,Kalley,174,Barbosa,Laura Toro
8114,ACH01,Sony,136,Itagui,Dante Builes
206,ACH01,Sony,1391,Medellín,Camila Builes
9349,ACH01,Sony,1041,Sabaneta,Yiyo Builes
5629,ACH01,Kalley,775,Medellín,Gandalf Toro
9692,ACH22,Kalley,1925,Envigado,Yiyo Builes
7089,ACH01,Sony,1874,Barbosa,Gandalf Toro
4796,ACH43,Haceb,240,Envigado,Laura Toro
339,ACH43,Sony,553,Sabaneta,Gandalf Toro
5502,ACH22,Kalley,369,Envigado,Laura Toro
6029,ACH01,Sony,1333,Medellín,Yiyo Builes
1014,ACH43,Kalley,941,Itagui,Camila Builes
1911,ACH01,Haceb,667,Envigado,Yiyo Builes
2521,ACH01,Sony,1028,Sabaneta,Gandalf Toro
4780,ACH43,Kalley,1567,Sabaneta,Gandalf Toro
8835,ACH22,Kalley,1100,Envigado,Gandalf Toro
3600,ACH01,Kalley,1835,Medellín,Laura Toro
7821,ACH43,Haceb,1786,Medellín,Dante Builes
3503,ACH01,Haceb,965,Barbosa,Camila Builes
7874,ACH22,Haceb,108,Sabaneta,Gandalf Toro
7200,ACH22,Sony,400,Barbosa,Yiyo Builes
5557,ACH22,Haceb,1134,Envigado,Camila Builes
4080,ACH43,Kalley,318,Itagui,Laura Toro
4658,ACH01,Kalley,1284,Barbosa,Camila Builes
5199,ACH43,Kalley,945,Barbosa,Gandalf Toro
6633,ACH22,Haceb,1502,Barbosa,Yiyo Builes
8640,ACH22,Haceb,120,Envigado,Yiyo Builes
9206,ACH01,Kalley,270,Sabaneta,Laura Toro
7757,ACH22,Sony,586,Barbosa,Laura Toro
5060,ACH22,Sony,1766,Sabaneta,Laura Toro
2846,ACH01,Kalley,1632,Barbosa,Gandalf Toro
7122,ACH43,Kalley,321,Medellín,Laura Toro
4583,ACH01,Haceb,1708,Sabaneta,Yiyo Builes
7623,ACH43,Kalley,854,Barbosa,Gandalf Toro
9673,ACH22,Haceb,1603,Sabaneta,Gandalf Toro
4208,ACH43,Kalley,834,Barbosa,Gandalf Toro
4039,ACH22,Kalley,1513,Barbosa,Camila Builes
1649,ACH01,Sony,840,Itagui,Laura Toro
2730,ACH01,Sony,1263,Sabaneta,Laura Toro
6017,ACH43,Haceb,1126,Itagui,Gandalf Toro
3935,ACH22,Sony,410,Itagui,Dante Builes
8851,ACH43,Kalley,160,Sabaneta,Dante Builes
4761,ACH22,Haceb,474,Sabaneta,Yiyo Builes
4948,ACH22,Kalley,735,Medellín,Camila Builes
2023,ACH01,Kalley,1456,Sabaneta,Camila Builes
5524,ACH43,Sony,279,Envigado,Laura Toro
2553,ACH01,Haceb,458,Itagui,Yiyo Builes
3253,ACH43,Haceb,342,Medellín,Yiyo Builes
899,ACH43,Kalley,1874,Itagui,Yiyo Builes
4821,ACH01,Haceb,1095,Barbosa,Dante Builes
4118,ACH22,Haceb,447,Sabaneta,Laura Toro
2228,ACH01,Kalley,1000,Sabaneta,Yiyo Builes
945,ACH43,Haceb,1221,Medellín,Yiyo Builes
4856,ACH43,Kalley,414,Envigado,Laura Toro
5991,ACH01,Haceb,803,Medellín,Camila Builes
6831,ACH43,Haceb,313,Itagui,Dante Builes
3183,ACH43,Sony,786,Envigado,Camila Builes
3249,ACH43,Kalley,1462,Envigado,Gandalf Toro
2172,ACH43,Kalley,499,Sabaneta,Yiyo Builes
3414,ACH22,Haceb,1228,Sabaneta,Laura Toro
8828,ACH01,Haceb,1119,Envigado,Laura Toro
9162,ACH22,Kalley,406,Barbosa,Camila Builes
2913,ACH01,Haceb,1533,Itagui,Yiyo Builes
5608,ACH43,Kalley,404,Envigado,Camila Builes
7375,ACH22,Haceb,481,Envigado,Dante Builes
7351,ACH01,Haceb,1236,Medellín,Yiyo Builes
2004,ACH43,Kalley,1127,Itagui,Laura Toro
3678,ACH43,Haceb,155,Envigado,Dante Builes
8493,ACH01,Sony,882,Itagui,Laura Toro
7320,ACH43,Kalley,542,Sabaneta,Camila Builes
5679,ACH01,Sony,1948,Itagui,Dante Builes
2635,ACH43,Sony,407,Medellín,Laura Toro
859,ACH22,Sony,766,Itagui,Camila Builes
9955,ACH43,Kalley,1613,Sabaneta,Yiyo Builes
629,ACH43,Kalley,714,Sabaneta,Laura Toro
2434,ACH43,Haceb,765,Medellín,Laura Toro
5820,ACH22,Sony,1711,Barbosa,Laura Toro
1082,ACH43,Kalley,397,Envigado,Yiyo Builes
4707,ACH43,Haceb,1798,Envigado,Yiyo Builes
2776,ACH43,Sony,154,Barbosa,Laura Toro
3479,ACH43,Haceb,492,Medellín,Yiyo Builes
6980,ACH43,Haceb,1683,Envigado,Camila Builes
9628,ACH43,Sony,1469,Medellín,Yiyo Builes
2497,ACH22,Sony,894,Itagui,Dante Builes
4864,ACH43,Kalley,647,Sabaneta,Yiyo Builes
8,ACH22,Haceb,1930,Sabaneta,Camila Builes
4648,ACH43,Sony,1571,Itagui,Camila Builes
4286,ACH22,Haceb,1963,Medellín,Gandalf Toro
9031,ACH22,Kalley,655,Sabaneta,Yiyo Builes
2055,ACH01,Haceb,1312,Barbosa,Dante Builes
734,ACH43,Haceb,1293,Envigado,Yiyo Builes
294,ACH01,Sony,545,Itagui,Gandalf Toro
1595,ACH43,Haceb,290,Barbosa,Camila Builes
2193,ACH22,Haceb,1504,Sabaneta,Dante Builes
4852,ACH22,Sony,1994,Medellín,Dante Builes
3015,ACH22,Kalley,433,Sabaneta,Dante Builes
2951,ACH22,Sony,1444,Barbosa,Laura Toro
4952,ACH43,Sony,1623,Envigado,Dante Builes
9711,ACH43,Sony,1671,Barbosa,Gandalf Toro
6650,ACH22,Sony,373,Medellín,Yiyo Builes
9170,ACH01,Haceb,1437,Envigado,Camila Builes
1724,ACH01,Kalley,568,Itagui,Dante Builes
2274,ACH22,Haceb,1465,Medellín,Dante Builes
6439,ACH01,Haceb,1412,Sabaneta,Gandalf Toro
5049,ACH22,Kalley,1568,Itagui,Laura Toro
4893,ACH01,Kalley,1902,Medellín,Camila Builes
3191,ACH43,Sony,1195,Medellín,Yiyo Builes
9581,ACH01,Sony,1350,Sabaneta,Dante Builes
8707,ACH01,Kalley,1706,Barbosa,Laura Toro
612,ACH43,Sony,1759,Sabaneta,Camila Builes
991,ACH01,Kalley,195,Barbosa,Dante Builes
7173,ACH43,Sony,821,Sabaneta,Dante Builes
9519,ACH43,Haceb,1102,Envigado,Laura Toro
1828,ACH01,Sony,178,Itagui,Camila Builes
9718,ACH01,Haceb,1992,Medellín,Camila Builes
373,ACH43,Sony,380,Medellín,Camila Builes
4272,ACH22,Haceb,1641,Sabaneta,Laura Toro
837,ACH22,Kalley,929,Itagui,Gandalf Toro
9349,ACH43,Kalley,1759,Barbosa,Gandalf Toro
9119,ACH01,Haceb,939,Barbosa,Gandalf Toro
3944,ACH43,Haceb,294,Itagui,Camila Builes
8749,ACH43,Haceb,1210,Sabaneta,Gandalf Toro
969,ACH01,Kalley,848,Barbosa,Camila Builes
8663,ACH01,Haceb,1168,Sabaneta,Camila Builes
8274,ACH43,Sony,1650,Envigado,Yiyo Builes
5870,ACH43,Kalley,1136,Itagui,Dante Builes
2421,ACH01,Sony,1336,Envigado,Camila Builes
2601,ACH22,Kalley,911,Barbosa,Laura Toro
3733,ACH22,Haceb,1385,Medellín,Laura Toro
2466,ACH22,Sony,954,Barbosa,Gandalf Toro
9500,ACH43,Haceb,1362,Medellín,Yiyo Builes
5279,ACH43,Haceb,1002,Barbosa,Camila Builes
7014,ACH43,Haceb,1770,Sabaneta,Camila Builes
8243,ACH01,Sony,1296,Sabaneta,Camila Builes
4458,ACH01,Kalley,489,Envigado,Gandalf Toro
2145,ACH01,Kalley,235,Sabaneta,Gandalf Toro
4945,ACH01,Kalley,367,Medellín,Laura Toro
6036,ACH43,Sony,1206,Itagui,Laura Toro
1219,ACH43,Sony,1636,Envigado,Gandalf Toro
2100,ACH01,Haceb,1638,Envigado,Laura Toro
4497,ACH22,Sony,167,Itagui,Laura Toro
5287,ACH22,Kalley,183,Itagui,Gandalf Toro
9765,ACH43,Kalley,900,Envigado,Yiyo Builes
5103,ACH22,Haceb,1801,Medellín,Yiyo Builes
1798,ACH43,Kalley,104,Medellín,Camila Builes
6332,ACH01,Haceb,433,Sabaneta,Yiyo Builes
3836,ACH43,Haceb,1286,Medellín,Yiyo Builes
1422,ACH22,Sony,445,Envigado,Laura Toro
6120,ACH22,Kalley,915,Sabaneta,Camila Builes
2373,ACH01,Haceb,664,Medellín,Dante Builes
7427,ACH01,Kalley,1045,Envigado,Yiyo Builes
7104,ACH01,Sony,353,Barbosa,Dante Builes
8283,ACH01,Sony,1685,Envigado,Gandalf Toro
3603,ACH43,Sony,1675,Medellín,Yiyo Builes
6041,ACH22,Haceb,1531,Envigado,Yiyo Builes
3468,ACH43,Kalley,174,Itagui,Yiyo Builes
6968,ACH22,Haceb,731,Sabaneta,Dante Builes
3556,ACH43,Sony,1956,Barbosa,Gandalf Toro
616,ACH01,Sony,1955,Sabaneta,Camila Builes
7699,ACH22,Kalley,824,Envigado,Dante Builes
8956,ACH01,Kalley,1369,Sabaneta,Yiyo Builes
8604,ACH22,Sony,734,Itagui,Gandalf Toro
6603,ACH22,Kalley,674,Itagui,Dante Builes
41,ACH43,Kalley,418,Barbosa,Dante Builes
2806,ACH22,Kalley,1659,Itagui,Laura Toro
6731,ACH22,Sony,1792,Itagui,Dante Builes
5773,ACH43,Sony,160,Itagui,Camila Builes
4279,ACH01,Sony,210,Medellín,Dante Builes
2471,ACH22,Haceb,538,Medellín,Laura Toro
4651,ACH43,Kalley,601,Envigado,Camila Builes
2618,ACH43,Kalley,551,Barbosa,Laura Toro
4605,ACH43,Kalley,465,Barbosa,Camila Builes
7520,ACH22,Sony,472,Barbosa,Dante Builes
341,ACH43,Haceb,990,Itagui,Gandalf Toro
7125,ACH01,Sony,1279,Itagui,Gandalf Toro
7159,ACH43,Kalley,845,Sabaneta,Gandalf Toro
6714,ACH01,Kalley,861,Barbosa,Laura Toro
2933,ACH43,Haceb,458,Envigado,Gandalf Toro
5867,ACH01,Haceb,1877,Sabaneta,Yiyo Builes
7387,ACH43,Haceb,1196,Sabaneta,Camila Builes
6851,ACH01,Kalley,858,Envigado,Dante Builes
4727,ACH22,Haceb,1549,Envigado,Yiyo Builes
2313,ACH01,Kalley,959,Sabaneta,Yiyo Builes
7920,ACH22,Sony,1565,Sabaneta,Camila Builes
3671,ACH22,Haceb,964,Barbosa,Laura Toro
7173,ACH22,Haceb,922,Envigado,Camila Builes
8677,ACH01,Kalley,1083,Sabaneta,Yiyo Builes
3694,ACH22,Kalley,1156,Medellín,Yiyo Builes
3802,ACH43,Kalley,897,Sabaneta,Gandalf Toro
8014,ACH01,Haceb,1087,Medellín,Gandalf Toro
1599,ACH22,Kalley,1394,Sabaneta,Dante Builes
5346,ACH22,Sony,355,Itagui,Laura Toro
166,ACH01,Kalley,489,Medellín,Gandalf Toro
7689,ACH22,Haceb,1978,Envigado,Yiyo Builes
1616,ACH43,Haceb,302,Barbosa,Camila Builes
7211,ACH43,Kalley,965,Itagui,Yiyo Builes
4116,ACH01,Haceb,561,Sabaneta,Yiyo Builes
5830,ACH43,Kalley,1005,Barbosa,Gandalf Toro
7904,ACH43,Kalley,1546,Sabaneta,Dante Builes
5587,ACH22,Haceb,918,Medellín,Yiyo Builes
4827,ACH43,Haceb,776,Envigado,Camila Builes
3981,ACH01,Sony,1123,Itagui,Dante Builes
9504,ACH43,Sony,296,Envigado,Dante Builes
433,ACH22,Sony,580,Medellín,Laura Toro
1010,ACH01,Kalley,1516,Barbosa,Gandalf Toro
2133,ACH01,Haceb,1125,Envigado,Camila Builes
8578,ACH43,Sony,1282,Sabaneta,Dante Builes
9764,ACH22,Haceb,1858,Envigado,Laura Toro
4506,ACH43,Haceb,772,Sabaneta,Gandalf Toro
2948,ACH43,Haceb,1754,Sabaneta,Yiyo Builes
8649,ACH01,Haceb,1311,Envigado,Yiyo Builes
9223,ACH01,Kalley,1673,Itagui,Dante Builes
6521,ACH01,Kalley,262,Medellín,Yiyo Builes
9655,ACH43,Haceb,117,Medellín,Dante Builes
